trace_id,experiment_id,request_id,block_size,block_count,all_drop_block_fraction,all_keep_block_fraction,mixed_block_fraction,logical_cold_retention,physical_cold_retention_exact_span,physical_cold_retention_padded,internal_fragmentation_exact_span,internal_fragmentation_padded,physical_compression_factor_exact_span,physical_compression_factor_padded
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T032936Z,longbench__narrativeqa__row000003,32,80352,0.2819220430107527,0.0567005177220231,0.6613774392672243,0.32034941159604574,0.7180242342645574,0.7192864355435881,0.5538459618648298,0.5546288713842528,1.3850101489793574,1.3826273130448081
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033001Z,longbench__qasper__row000016,4,1133568,0.4624830623306233,0.18492494495257453,0.3525919927168022,0.3561758441677607,0.5375142047459732,0.5375852284758396,0.33736477841346024,0.33745232327608843,1.8475941773553939,1.8473537172124788
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033001Z,longbench__qasper__row000016,8,566784,0.3856319162149955,0.12774531391147245,0.4866227698735321,0.3561758441677607,0.6143632038848656,0.6144461384265729,0.42025199114218176,0.42033024232225014,1.6195025157678407,1.6192867791690995
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033001Z,longbench__qasper__row000016,16,283392,0.3196314645438121,0.08791356142728093,0.592454974028907,0.3561758441677607,0.6803570420248733,0.6804549753666765,0.4764868706176496,0.47656221636732343,1.4642679108962784,1.464059657125285
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033001Z,longbench__qasper__row000016,32,141696,0.2628443992773261,0.06055216802168022,0.6766034327009937,0.3561758441677607,0.7371469106000932,0.7372492553536893,0.5168183722321963,0.5168854473825297,1.3526913187390792,1.3525055869095868
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033025Z,longbench__gov_report__row000096,4,185184,0.539625453602903,0.15789701054086747,0.3024775358562295,0.30488407911802856,0.4603085819282317,0.4607328145265888,0.3376528461822942,0.33826272081075376,2.057981915744532,2.056271832327723
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033025Z,longbench__gov_report__row000096,8,92736,0.4718987232574189,0.10668995859213251,0.4214113181504486,0.30488407911802856,0.5280615002161695,0.5293341980112408,0.4226352820775233,0.4240234614285131,1.816690592311685,1.8126982942032772
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033025Z,longbench__gov_report__row000096,16,46368,0.4098084886128364,0.07106193926846101,0.5191295721187026,0.30488407911802856,0.5901102464332036,0.5915693904020752,0.4833438650475301,0.484618230651173,1.6405371167975678,1.63680485338726
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033025Z,longbench__gov_report__row000096,32,23328,0.34953703703703703,0.04612482853223594,0.604338134430727,0.30488407911802856,0.6506809338521401,0.6560311284046693,0.5314384312552948,0.5352597370502175,1.4986807387862797,1.4873208379272327
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033048Z,longbench__multi_news__row000127,4,188064,0.5366045601497362,0.14416900629572912,0.3192264335545346,0.29934357452782034,0.4633954398502637,0.4633954398502637,0.35402132005324277,0.35402132005324277,2.0472375575941224,2.0472375575941224
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033048Z,longbench__multi_news__row000127,8,94176,0.46035083248386,0.09225280326197757,0.4473963642541624,0.29934357452782034,0.5400661476944019,0.5404755827803301,0.4457279431311351,0.44614782968005984,1.7807786393219176,1.7795417643875158
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033048Z,longbench__multi_news__row000127,16,47232,0.39265752032520324,0.05674119241192412,0.5506012872628726,0.29934357452782034,0.6089044155181215,0.6101327207759061,0.508389877131854,0.5093795754026355,1.5944523919210534,1.591481122942885
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033048Z,longbench__multi_news__row000127,32,23616,0.328929539295393,0.03298611111111111,0.6380843495934959,0.29934357452782034,0.6712980687425557,0.6741534796664965,0.5540824732468891,0.555971179328622,1.4563386312129512,1.4505882352941177
kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,kvzap-predictor-trace-20260818T033110Z,longbench__gov_report__row000180,4,339264,0.5191620684776457,0.15398332861724204,0.32685460290511226,0.31248451875442323,0.4808946685539042,0.48104210898796884,0.3502017402395129,0.3504009047943064,2.021718311984538,2.021131786454072
kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,kvzap-predictor-trace-20260818T033110Z,longbench__gov_report__row000180,8,169632,0.44456824184116206,0.10246887379739672,0.4529628843614412,0.31248451875442323,0.5554508728473697,0.5556676102854446,0.43742186027621976,0.4376412931574311,1.7630079891487267,1.762352393576654
kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,kvzap-predictor-trace-20260818T033110Z,longbench__gov_report__row000180,16,84960,0.37644774011299437,0.06759651600753296,0.5559557438794727,0.31248451875442323,0.6237924628450107,0.6248761500353857,0.49905691817878844,0.4999256752930517,1.5779195629573761,1.57529711835893
kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,kvzap-predictor-trace-20260818T033110Z,longbench__gov_report__row000180,32,42624,0.31522147147147145,0.04574887387387387,0.6390296546546547,0.31248451875442323,0.6857410356216088,0.688558622316584,0.5443111866986886,0.5461758685076059,1.4408070663807135,1.4351351351351351
kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T033133Z,longbench__multi_news__row000144,4,372960,0.5132400257400257,0.15531156156156156,0.3314484126984127,0.31533329042500696,0.4867795423826994,0.4868539615112313,0.35220512990026953,0.35230415000385584,2.003373874883507,2.0030824395307145
kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T033133Z,longbench__multi_news__row000144,8,186624,0.4315790037722908,0.09821352023319616,0.470207475994513,0.31533329042500696,0.5685976754414194,0.5689697710840789,0.4454193113255268,0.4457819967760485,1.7271076447782208,1.726025169619384
kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T033133Z,longbench__multi_news__row000144,16,93312,0.36156121399176955,0.06031378600823045,0.578125,0.31533329042500696,0.6384316470361073,0.6390551586535367,0.506081360645374,0.5065632658542317,1.5452312059835125,1.5437796955299137
kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T033133Z,longbench__multi_news__row000144,32,46656,0.3001328875171468,0.03665123456790124,0.663215877914952,0.31533329042500696,0.6998086556821351,0.7005427903284632,0.5494006999418471,0.5498729060116988,1.4143291399277298,1.4128975003697677
kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T033156Z,longbench__gov_report__row000057,4,580896,0.5063539773040269,0.15726395086211645,0.33638207183385666,0.31995246951849554,0.49372502927602124,0.49382964799889784,0.3519622248285424,0.35209951282793445,1.9934828652750942,1.9930736925327648
kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T033156Z,longbench__gov_report__row000057,8,290592,0.4302424017178725,0.10413225415703116,0.4656253441250964,0.31995246951849554,0.5700080078528622,0.570252118206241,0.4386877638373708,0.4389280472557937,1.733926205493253,1.7332040546496255
kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T033156Z,longbench__gov_report__row000057,16,145440,0.36402640264026404,0.0683512101210121,0.5676223872387238,0.31995246951849554,0.6366333436660467,0.6371564372804298,0.4974305497791673,0.49784314997405293,1.556880016627243,1.555632911392405
kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T033156Z,longbench__gov_report__row000057,32,72864,0.30304402722880985,0.043711572244180937,0.6532444005270093,0.31995246951849554,0.6985538506578495,0.6996349107942412,0.5419788049021753,0.5426865289565406,1.4219423903329438,1.4197939732357754
kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T033221Z,longbench__multi_news__row000073,4,1020384,0.49372981152193685,0.1640264841471446,0.34224370433091855,0.32887030764888514,0.5062701884780632,0.5062701884780632,0.3504055440484717,0.3504055440484717,1.958136651160314,1.958136651160314
kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T033221Z,longbench__multi_news__row000073,8,510336,0.4175347222222222,0.11038805806370705,0.47207721971407074,0.32887030764888514,0.5824542525166996,0.5826296766707436,0.4353714369362321,0.43554144112927373,1.705926503993916,1.7054207068816443
kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T033221Z,longbench__multi_news__row000073,16,255168,0.3499263230499122,0.07388857536995234,0.5761851015801355,0.32887030764888514,0.6500513532160441,0.6502571580895036,0.49408565027694773,0.49424577098831673,1.5309627400307502,1.5304848319082898
kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T033221Z,longbench__multi_news__row000073,32,127584,0.2901460998244294,0.05060195635816403,0.6592519438174066,0.32887030764888514,0.709836688932794,0.7100542540847368,0.5366958164090868,0.5368377757657399,1.4036388819967227,1.403214200047973
kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T033246Z,longbench__2wikimqa__row000089,4,270720,0.5268173758865248,0.16574320330969267,0.3074394208037825,0.3174907998581183,0.4732105908781886,0.473308504034761,0.3290708069975444,0.3292096018735363,2.038495296435634,2.0381018963558506
kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T033246Z,longbench__2wikimqa__row000089,8,135360,0.461362293144208,0.11300236406619385,0.4256353427895981,0.3174907998581183,0.5386461381573113,0.5387809996748544,0.41057629978701293,0.4107238376080099,1.805580018000058,1.8051549317577853
kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T033246Z,longbench__2wikimqa__row000089,16,67680,0.4020094562647754,0.07910756501182033,0.5188829787234043,0.3174907998581183,0.5979962903845586,0.5981496260825869,0.46907563648271666,0.4692117389800356,1.6360336134453781,1.6356368056854311
kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T033246Z,longbench__2wikimqa__row000089,32,33984,0.3448093220338983,0.05602636534839925,0.5991643126177024,0.3174907998581183,0.6555470574325323,0.6581537642990157,0.5156857219349293,0.5176039140393425,1.499497692062463,1.4938508839354343
kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T033309Z,longbench__2wikimqa__row000134,4,260064,0.5306578380706287,0.1548464993232435,0.3144956626061277,0.30795370626788515,0.46933847964552755,0.46947213760423395,0.3438558319350457,0.34404263511908173,2.051260950813489,2.0507179584840984
kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T033309Z,longbench__2wikimqa__row000134,8,130176,0.46154437069813176,0.10385170845624385,0.4346039208456244,0.30795370626788515,0.5385329163974276,0.5392012061909597,0.42816177639061737,0.4288705167346706,1.8039774107461457,1.8018794677518675
kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T033309Z,longbench__2wikimqa__row000134,16,65088,0.398890732546706,0.06726278269419862,0.5338464847590954,0.30795370626788515,0.6011386888827348,0.6019415982030216,0.4877160429646573,0.4883993610223642,1.626563186809037,1.6245142291631467
kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T033309Z,longbench__2wikimqa__row000134,32,32544,0.3384648475909538,0.04477015732546706,0.6167649950835792,0.30795370626788515,0.6615472783777963,0.662451152343149,0.5344947876997854,0.5351299410098007,1.4855887822617582,1.483664741413518
kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T033331Z,longbench__2wikimqa__row000055,4,306144,0.5219961848019232,0.15432606877809135,0.32367774641998537,0.3115545160952904,0.4781623453884574,0.4783413090661855,0.3484336039840515,0.3486773770312564,2.0266592925689353,2.025945973745452
kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T033331Z,longbench__2wikimqa__row000055,8,153216,0.4491436925647452,0.10098162071846283,0.449874686716792,0.3115545160952904,0.5513462317931016,0.5517638137078005,0.4349203855405972,0.4353480450236967,1.77158412655136,1.7703127808736294
kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T033331Z,longbench__2wikimqa__row000055,16,76608,0.38382414369256473,0.06659878863826232,0.5495770676691729,0.3115545160952904,0.6159210663947072,0.617190973039408,0.4941648644704197,0.49520564994491995,1.594507282050763,1.5913791710430638
kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T033331Z,longbench__2wikimqa__row000055,32,38304,0.32490079365079366,0.045034461152882205,0.6300647451963242,0.3115545160952904,0.6748385240971732,0.6762113961454983,0.5383273109487919,0.5392646177346379,1.4612459892056309,1.4584058346599533
kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T033354Z,longbench__musique__row000135,4,551232,0.5015782828282829,0.164475211889005,0.3339465052827122,0.32686515712315845,0.49842922200449963,0.49848682778140646,0.34420948312655786,0.3442852671194485,1.9736396526963929,1.9734189785957277
kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T033354Z,longbench__musique__row000135,8,275616,0.4270833333333333,0.10891965633344944,0.4639970103332172,0.32686515712315845,0.5729134915451048,0.5729915088177662,0.429468563846127,0.4295462461606662,1.7243240415652512,1.7240959184803677
kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T033354Z,longbench__musique__row000135,16,137952,0.36148805381582,0.07019108095569473,0.5683208652284852,0.32686515712315845,0.6385604906016402,0.6392626460555918,0.4881218585647352,0.4886840969983198,1.551578918222973,1.5499181307253176
kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T033354Z,longbench__musique__row000135,32,69120,0.30072337962962964,0.044603587962962966,0.6546730324074074,0.32686515712315845,0.6996099136366936,0.7015603454532259,0.532789414855406,0.5340883229196839,1.419345360968357,1.4154912500505192
kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T033419Z,longbench__2wikimqa__row000083,4,597600,0.5027493306559572,0.1643206157965194,0.3329300535475234,0.32592913319946454,0.49725066934404283,0.49725066934404283,0.34453756768307664,0.34453756768307664,1.9806445084912836,1.9806445084912836
kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T033419Z,longbench__2wikimqa__row000083,8,298944,0.4288361699850139,0.11132519803040035,0.45983863198458574,0.32592913319946454,0.571214859437751,0.5714390896921018,0.42941061876387837,0.4296345155962658,1.7309212890858992,1.7302599313388916
kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T033419Z,longbench__2wikimqa__row000083,16,149472,0.3641350888460715,0.07683044315992293,0.5590344679940056,0.32592913319946454,0.6358668005354753,0.6361713520749666,0.48742545934935816,0.48767084192584487,1.5590966316384471,1.5583679171631672
kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T033419Z,longbench__2wikimqa__row000083,32,74880,0.3061832264957265,0.05500801282051282,0.6388087606837607,0.32592913319946454,0.6939658634538153,0.6954886211512717,0.5303383777735982,0.531366692010086,1.4314061283702497,1.42834008097166
kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T033443Z,longbench__musique__row000155,4,1145952,0.46546015888972664,0.18045869285973584,0.35408114825053755,0.3526485240110036,0.5345306543504671,0.5346070196751986,0.3402651070788015,0.34035934615064395,1.8578911684444948,1.8576297137379718
kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T033443Z,longbench__musique__row000155,8,573120,0.3901783221663875,0.12320107481853713,0.48662060301507537,0.3526485240110036,0.6098225008029269,0.6100515967771215,0.42171939614119425,0.42193656098265814,1.6314923748738446,1.6308876645326722
kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T033443Z,longbench__musique__row000155,16,286560,0.3262423227247348,0.08452680067001675,0.5892308766052484,0.3526485240110036,0.6737263136581347,0.6740117017859886,0.476570059886445,0.47679168911079806,1.4785688774759114,1.4779502088281058
kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T033443Z,longbench__musique__row000155,32,143424,0.27116800535475233,0.05988537483266399,0.6689466198125836,0.3526485240110036,0.7287931311354083,0.7298395542708727,0.5161198576863615,0.5168136312325412,1.3680693330237967,1.3661292153968434
