trace_id,experiment_id,request_id,layer,kv_head,sequence_tokens,kept_tokens,removed_tokens,retention_ratio,cold_retention_ratio,score_mean,score_std,margin_abs_mean,near_threshold_0_10_fraction,near_threshold_0_25_fraction
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,1,4,3841,463,3378,0.12054152564436345,0.09022353891731753,-5.035587310791016,0.7865985035896301,1.1550692319869995,0.03254360843530331,0.0906014058838844
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,1,5,3841,684,3157,0.1780786253579797,0.1497441422030703,-5.406996250152588,1.2374464273452759,1.6420955657958984,0.025253840145795365,0.06560791460557147
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,1,6,3841,158,3683,0.041135121062223376,0.008079719903043361,-6.463644504547119,0.7881430983543396,2.4689412117004395,0.007029419422025514,0.016922676386357718
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,1,7,3841,3525,316,0.9177297578755532,0.9148936170212766,-1.9377026557922363,1.0508482456207275,2.129011869430542,0.022129653736006248,0.05180942462900286
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,0,3841,167,3674,0.043478260869565216,0.01050363587395637,-6.498999118804932,0.870374858379364,2.5107638835906982,0.003905233012236397,0.010413954699297057
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,1,3841,397,3444,0.1033585003905233,0.07244815513062214,-5.384199619293213,0.9350951313972473,1.4578174352645874,0.029159073158031762,0.06612861234053632
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,2,3841,516,3325,0.13434001562093204,0.10449771074602747,-5.1985321044921875,0.9756519794464111,1.3111494779586792,0.03749023691746941,0.08903931267898985
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,3,3841,792,3049,0.20619630304608175,0.17883113385402638,-5.0685224533081055,1.1615267992019653,1.2980973720550537,0.05154907576152044,0.12054152564436345
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,4,3841,293,3548,0.07628221817235095,0.04443845946673849,-5.568521976470947,0.8530059456825256,1.6212559938430786,0.015100234313980734,0.036969539182504556
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,5,3841,593,3248,0.15438687841707888,0.1252356584971721,-4.986667156219482,0.8749185800552368,1.1557435989379883,0.033845352772715435,0.08383233532934131
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,6,3841,168,3673,0.04373860973704764,0.01077295987072448,-5.276396751403809,0.5030040740966797,1.2908869981765747,0.007550117156990367,0.01744337412132257
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,2,7,3841,3840,1,0.9997396511325176,0.9997306760032318,-1.1143300533294678,0.5878696441650391,2.885734796524048,0.0002603488674824265,0.000520697734964853
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,0,3841,304,3537,0.07914605571465765,0.04740102343118772,-5.7438554763793945,1.1187889575958252,1.8071407079696655,0.02343139807341838,0.06274407706326478
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,1,3841,3696,145,0.9622494142150482,0.9609480204686237,-2.236480236053467,0.8678198456764221,1.7950708866119385,0.012757094506638896,0.03827128351991669
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,2,3841,1470,2371,0.3827128351991669,0.36143280366280633,-4.249249458312988,0.9246014952659607,0.7558110952377319,0.09086175475136683,0.2155688622754491
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,3,3841,3261,580,0.8489976568601927,0.8437920818744951,-2.4672224521636963,1.3829017877578735,1.8765846490859985,0.014319187711533454,0.03098151523040875
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,4,3841,1576,2265,0.4103098151523041,0.3899811473202262,-4.376812934875488,1.3768422603607178,1.1432666778564453,0.06170268159333507,0.14709711012757096
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,5,3841,320,3521,0.08331163759437646,0.05171020737947751,-6.676327228546143,1.7008552551269531,2.7450146675109863,0.011976047904191617,0.03358500390523301
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,6,3841,204,3637,0.053111168966415,0.020468623754376514,-5.432882785797119,0.691222608089447,1.4505947828292847,0.014319187711533454,0.036188492580057276
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,3,7,3841,266,3575,0.06925279875032543,0.03716671155399946,-5.268683910369873,0.7177419066429138,1.2920422554016113,0.02369174694090081,0.05935954178599323
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,0,3841,788,3053,0.20515490757615204,0.17775383786695395,-5.202422142028809,1.30568528175354,1.5199644565582275,0.03254360843530331,0.07706326477479823
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,1,3841,3667,174,0.9546992970580578,0.9531376245623485,-2.160966634750366,1.0312806367874146,1.8772557973861694,0.020046862796146838,0.04998698255662588
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,2,3841,196,3645,0.05102837802655558,0.01831403178023162,-5.65402889251709,0.7319338917732239,1.6722208261489868,0.008591512626920072,0.028117677688102055
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,3,3841,150,3691,0.03905233012236397,0.005925127928898465,-5.786290168762207,0.7112252712249756,1.7896828651428223,0.004686279614683676,0.012757094506638896
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,4,3841,207,3634,0.05389221556886228,0.02127659574468085,-5.790931701660156,0.8807522654533386,1.8112388849258423,0.014319187711533454,0.03905233012236397
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,5,3841,226,3615,0.05883884405102838,0.02639375168327498,-6.218171119689941,1.1444846391677856,2.2461609840393066,0.010413954699297057,0.027076282218172352
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,6,3841,204,3637,0.053111168966415,0.020468623754376514,-6.212204456329346,1.013391375541687,2.231299638748169,0.01093465243426191,0.02499349127831294
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,4,7,3841,802,3039,0.20879979172090601,0.18152437382170752,-5.014616012573242,1.1107932329177856,1.2484989166259766,0.0481645404842489,0.11897943243946889
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,0,3841,587,3254,0.15282478521218432,0.12361971451656342,-5.095179080963135,1.0319020748138428,1.2794629335403442,0.03749023691746941,0.10283780265555845
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,1,3841,546,3295,0.14215048164540484,0.11257743064907083,-5.062642574310303,0.9527716636657715,1.2315195798873901,0.03410570164019786,0.08409268419682374
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,2,3841,185,3656,0.0481645404842489,0.015351467815782387,-5.956918239593506,0.8055046200752258,1.9707859754562378,0.006248372819578235,0.018745118458734705
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,3,3841,3419,422,0.8901327779224161,0.8863452733638567,-2.16682767868042,1.3551238775253296,2.0887699127197266,0.011195001301744337,0.02421244467586566
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,4,3841,141,3700,0.03670919031502213,0.0035012119579854563,-5.318191051483154,0.46363577246665955,1.3210792541503906,0.002343139807341838,0.006508721687060661
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,5,3841,260,3581,0.06769070554543087,0.03555076757339079,-5.219648838043213,0.7127878069877625,1.2392321825027466,0.027596979953137205,0.06743035667794844
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,6,3841,314,3527,0.08174954438948191,0.05009426339886884,-5.54187536239624,0.8570883274078369,1.5903817415237427,0.016401978651392868,0.0502473314241083
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,5,7,3841,233,3608,0.060661286123405364,0.028279019660651765,-6.138454914093018,1.2226552963256836,2.1690497398376465,0.011455350169226764,0.03098151523040875
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,0,3841,139,3702,0.036188492580057276,0.0029625639644492324,-5.755784034729004,0.6179906129837036,1.7595276832580566,0.0018224420723769851,0.008851861494402499
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,1,3841,495,3346,0.1288726894038011,0.09884190681389712,-5.491118431091309,1.1166613101959229,1.6492582559585571,0.02577453788076022,0.06118198385837022
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,2,3841,731,3110,0.19031502212965373,0.16240237005117156,-5.285889148712158,1.1692031621932983,1.527750015258789,0.030460817495443895,0.07602186930486853
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,3,3841,1700,2141,0.442593074720125,0.4233773229194721,-4.266623020172119,1.0473610162734985,0.8785701394081116,0.0807081489195522,0.192918510804478
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,4,3841,295,3546,0.0768029159073158,0.04497710746027471,-5.66696310043335,0.9596244096755981,1.7258220911026,0.015620932048945588,0.04217651653215308
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,5,3841,146,3695,0.03801093465243426,0.004847831941826017,-6.213026523590088,0.6863662004470825,2.2198362350463867,0.0026034886748242643,0.006508721687060661
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,6,3841,461,3380,0.1200208279093986,0.0896848909237813,-5.852537631988525,1.2289685010910034,1.9637210369110107,0.02577453788076022,0.0619630304608175
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,6,7,3841,1546,2295,0.4024993491278313,0.38190142741718286,-4.270140647888184,0.9814390540122986,0.8210630416870117,0.07992710231710493,0.1978651392866441
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,0,3841,369,3472,0.09606873210101537,0.064907083221115,-5.581205368041992,1.019627571105957,1.6524901390075684,0.026815933350689925,0.05779744858109867
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,1,3841,3840,1,0.9997396511325176,0.9997306760032318,-1.0122874975204468,0.40665727853775024,2.98811936378479,0.0,0.0
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,2,3841,141,3700,0.03670919031502213,0.0035012119579854563,-6.736120223999023,0.7769484519958496,2.740220546722412,0.002082790939859412,0.005727675084613382
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,3,3841,157,3684,0.040874772194740956,0.007810395906275249,-7.328295707702637,0.9972211718559265,3.340963363647461,0.0026034886748242643,0.005727675084613382
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,4,3841,141,3700,0.03670919031502213,0.0035012119579854563,-6.544116973876953,0.810611367225647,2.5470540523529053,0.0013017443374121322,0.004686279614683676
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,5,3841,3457,384,0.9000260348867483,0.896579585241045,-2.5369253158569336,1.1039844751358032,1.5960479974746704,0.028898724290549335,0.07498047383493882
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,6,3841,165,3676,0.04295756313460036,0.009964987880420145,-6.1224045753479,0.7650889754295349,2.133908748626709,0.005206977349648529,0.011976047904191617
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,7,7,3841,130,3711,0.033845352772715435,0.0005386479935362241,-6.158804893493652,0.5959469079971313,2.1590325832366943,0.0002603488674824265,0.000520697734964853
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,0,3841,482,3359,0.12548815412652956,0.09534069485591166,-5.8954973220825195,1.3616594076156616,2.0367956161499023,0.022910700338453528,0.061442332725852644
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,1,3841,1327,2514,0.3454829471491799,0.32291947212496636,-4.650697231292725,1.3157157897949219,1.1689623594284058,0.06014058838844051,0.14319187711533454
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,2,3841,148,3693,0.038531632387399116,0.00538647993536224,-6.883135795593262,1.0943235158920288,2.890002489089966,0.002082790939859412,0.007810466024472794
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,3,3841,172,3669,0.04478000520697735,0.01185025585779693,-6.2858428955078125,0.9701700806617737,2.2973387241363525,0.006248372819578235,0.019526165061181985
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,4,3841,3186,655,0.8294714917990107,0.8235927821168866,-2.5202503204345703,1.4401037693023682,1.7793298959732056,0.029679770892996615,0.0807081489195522
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,5,3841,1072,2769,0.27909398594116114,0.2542418529490978,-4.8587422370910645,1.3477561473846436,1.30584716796875,0.04686279614683676,0.11481385055975006
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,6,3841,427,3414,0.1111689664149961,0.0805278750336655,-5.341447830200195,1.0403472185134888,1.4711984395980835,0.0226503514709711,0.06534756573808904
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,8,7,3841,239,3602,0.062223379328299924,0.029894963641260437,-7.031610012054443,1.6192537546157837,3.08359432220459,0.011195001301744337,0.02577453788076022
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,0,3841,227,3614,0.059099192918510804,0.026663075680043093,-6.254413604736328,0.9992957711219788,2.296842098236084,0.008331163759437647,0.020307211663629265
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,1,3841,156,3685,0.04061442332725853,0.007541071909507137,-6.8195953369140625,0.9744064211845398,2.829454183578491,0.0018224420723769851,0.0072897682895079405
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,2,3841,3480,361,0.906014058838844,0.9027740371667116,-2.4724910259246826,1.1559293270111084,1.6953203678131104,0.0226503514709711,0.061442332725852644
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,3,3841,496,3345,0.12913303827128353,0.09911123081066522,-5.533952236175537,1.1114014387130737,1.6725696325302124,0.0315022129653736,0.07315803176256183
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,4,3841,3766,75,0.980473834938818,0.9798007002423916,-1.8907663822174072,0.7324629426002502,2.1250336170196533,0.007550117156990367,0.022129653736006248
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,5,3841,497,3344,0.12939338713876594,0.09938055480743334,-5.714651584625244,1.3198356628417969,1.8627371788024902,0.02499349127831294,0.06821140328039572
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,6,3841,2241,1600,0.5834418120281176,0.5690816051710207,-3.9581947326660156,1.703240990638733,1.3661999702453613,0.04321791200208279,0.12054152564436345
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,9,7,3841,3784,57,0.9851601145535017,0.9846485321842177,-1.886060118675232,0.7405980229377747,2.1311066150665283,0.006248372819578235,0.016922676386357718
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,0,3841,143,3698,0.03722988804998698,0.004039859951521681,-6.24302339553833,0.7209027409553528,2.2470180988311768,0.0044259307472012495,0.007550117156990367
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,1,3841,203,3638,0.05285082009893257,0.020199299757608404,-6.365121364593506,1.077426552772522,2.388197898864746,0.008591512626920072,0.02108825826607654
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,2,3841,270,3571,0.07029419422025514,0.03824400754107191,-5.976380825042725,1.0218812227249146,2.0442516803741455,0.009112210361884926,0.023952095808383235
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,3,3841,292,3549,0.07602186930486853,0.04416913546997037,-6.511374473571777,1.449256420135498,2.595026731491089,0.012757094506638896,0.028117677688102055
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,4,3841,180,3661,0.04686279614683676,0.014004847831941825,-6.701652526855469,1.16597318649292,2.7172651290893555,0.006769070554543088,0.019265816193699558
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,5,3841,249,3592,0.06482686800312419,0.03258820360894156,-5.900863170623779,0.9211792945861816,1.9327738285064697,0.014579536579015881,0.032022910700338456
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,6,3841,2274,1567,0.5920333246550378,0.5779692970643684,-3.8430747985839844,1.59086275100708,1.3288369178771973,0.04608174954438948,0.1101275709450664
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,10,7,3841,364,3477,0.09476698776360323,0.06356046323727445,-6.060842514038086,1.2437719106674194,2.1448984146118164,0.015360583181463161,0.0413954699297058
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,0,3841,410,3431,0.10674303566779485,0.0759493670886076,-5.636083126068115,0.9905000925064087,1.7239630222320557,0.020827909398594115,0.05961989065347566
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,1,3841,407,3434,0.10596198906534757,0.07514139509830325,-5.513798713684082,1.095232367515564,1.6273919343948364,0.027076282218172352,0.06352512366571206
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,2,3841,3708,133,0.9653736006248372,0.9641799084298411,-2.132946252822876,0.8679429888725281,1.9095882177352905,0.010674303566779484,0.028378026555584482
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,3,3841,851,2990,0.2215568862275449,0.194721249663345,-5.10690450668335,1.276481032371521,1.4358900785446167,0.03905233012236397,0.09867222077583962
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,4,3841,763,3078,0.1986461858890914,0.17102073794775113,-5.15907621383667,1.2128826379776,1.4076218605041504,0.039312678989846396,0.10023431398073418
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,5,3841,231,3610,0.06014058838844051,0.02774037166711554,-6.591063022613525,1.3334838151931763,2.6208770275115967,0.008851861494402499,0.023171049205935955
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,6,3841,1096,2745,0.2853423587607394,0.2607056288715325,-4.873968124389648,1.2884609699249268,1.2880338430404663,0.04738349388180162,0.11741733923457433
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,11,7,3841,217,3624,0.05649570424368654,0.02396983571236197,-6.635872840881348,1.1903886795043945,2.6798980236053467,0.006769070554543088,0.017703722988804998
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T030718Z,longbench__qasper__row000079,12,0,3841,2870,971,0.7472012496745639,0.7384863991381632,-3.4577481746673584,0.8979068398475647,0.8715768456459045,0.0679510544129133,0.17156990367091904
