left_trace_id,right_trace_id,left_request_id,right_request_id,layer_retention_pearson,layer_head_retention_pearson,logical_removed_fraction_delta,cold_removed_fraction_delta
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__qasper__row000079,longbench__multi_news__row000073,0.9382488796003512,0.9718530493783485,-0.0003465034560452551,-0.017280211290744085
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__qasper__row000079,longbench__2wikimqa__row000089,0.9954578767843582,0.9928342386521127,-0.005434900287753064,-0.005900703499977289
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__qasper__row000079,longbench__2wikimqa__row000134,0.9963987967290651,0.992735021727508,0.00288607122611495,0.0036363900902558477
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__qasper__row000079,longbench__2wikimqa__row000055,0.9952918354315599,0.9923783964571098,0.002843858494597784,3.558026285066518e-05
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__qasper__row000079,longbench__musique__row000135,0.9833796562852216,0.9845415551514998,-0.0034044814610231233,-0.01527506076501739
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__qasper__row000079,longbench__2wikimqa__row000083,0.9856515983706563,0.9903049090759154,-0.001635445572437444,-0.014339036841323427
kvzap-predictor-trace-20260818T030718Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__qasper__row000079,longbench__musique__row000155,0.9511604801013432,0.9744046399726228,-0.02328265810816421,-0.041058427652862495
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,longbench__qasper__row000163,longbench__qasper__row000049,0.9869362778350425,0.9906794124263181,-0.00517672180085782,-0.020636214181645518
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,longbench__qasper__row000163,longbench__qasper__row000070,0.9848396564684195,0.9907286457479614,0.004464544678180027,-0.010717866025359402
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,longbench__qasper__row000163,longbench__narrativeqa__row000003,0.9606796316500791,0.9763385131776421,0.0077965405682944855,-0.013282225793800118
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,longbench__qasper__row000163,longbench__qasper__row000016,0.9014240102859817,0.9543118355390263,-0.02360036987635128,-0.049108658365515145
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,longbench__qasper__row000163,longbench__gov_report__row000096,0.9962151055260571,0.9965882948343961,-9.389206291299246e-05,0.002183106684217062
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__qasper__row000163,longbench__multi_news__row000127,0.9898566702221246,0.98970188466748,0.0056932893267439555,0.007723611274425224
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__qasper__row000163,longbench__gov_report__row000180,0.9858751197810947,0.9913908632505422,0.007093996132355285,-0.0054173329521776115
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__qasper__row000163,longbench__multi_news__row000144,0.9794396845590652,0.9872579427436387,0.005921431871266147,-0.00826610462276145
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__qasper__row000163,longbench__gov_report__row000057,0.9674522671396908,0.981175467390783,0.00719134366026053,-0.012885283716249973
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__qasper__row000163,longbench__multi_news__row000073,0.926927277566229,0.9666317003097571,0.0028906365354962604,-0.021803121846639573
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__qasper__row000163,longbench__2wikimqa__row000089,0.9947980895600319,0.992825755915926,-0.0021977602962115483,-0.010423614055872776
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__qasper__row000163,longbench__2wikimqa__row000134,0.9955920905885428,0.991738002937661,0.006123211217656466,-0.0008865204656396397
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__qasper__row000163,longbench__2wikimqa__row000055,0.9943538696949912,0.9916866298995776,0.0060809984861393,-0.004487330293044822
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__qasper__row000163,longbench__musique__row000135,0.9782813440470863,0.9793748534553833,-0.00016734146948160777,-0.019797971320912877
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__qasper__row000163,longbench__2wikimqa__row000083,0.9816983273253583,0.987782698929599,0.0016016944191040716,-0.018861947397218914
kvzap-predictor-trace-20260818T032826Z::longbench__qasper__row000163,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__qasper__row000163,longbench__musique__row000155,0.9424186909716195,0.9700248553602075,-0.020045518116622696,-0.04558133820875798
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,longbench__qasper__row000049,longbench__qasper__row000070,0.9947321759077083,0.9953519556533207,0.009641266479037847,0.009918348156286116
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,longbench__qasper__row000049,longbench__narrativeqa__row000003,0.98457636451015,0.9860089022733798,0.012973262369152305,0.0073539883878454
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,longbench__qasper__row000049,longbench__qasper__row000016,0.9419538294095349,0.9751037565159919,-0.01842364807549346,-0.028472444183869627
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,longbench__qasper__row000049,longbench__gov_report__row000096,0.9918239445502348,0.9921940943456576,0.005082829737944827,0.02281932086586258
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__qasper__row000049,longbench__multi_news__row000127,0.9918947877206257,0.9888560175103406,0.010870011127601775,0.028359825456070742
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__qasper__row000049,longbench__gov_report__row000180,0.9966714358937446,0.9964143700401686,0.012270717933213104,0.015218881229467907
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__qasper__row000049,longbench__multi_news__row000144,0.9955838686706544,0.9930912169354095,0.011098153672123967,0.012370109558884068
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__qasper__row000049,longbench__gov_report__row000057,0.9895852246263535,0.9924850804629135,0.01236806546111835,0.007750930465395545
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__qasper__row000049,longbench__multi_news__row000073,0.9619113572376173,0.9813689259178987,0.00806735833635408,-0.0011669076649940546
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__qasper__row000049,longbench__2wikimqa__row000089,0.9898848486518387,0.9882167717079537,0.0029789615046462714,0.010212600125772742
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__qasper__row000049,longbench__2wikimqa__row000134,0.9896693567056654,0.9869820668533092,0.011299933018514285,0.01974969371600588
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__qasper__row000049,longbench__2wikimqa__row000055,0.9904066964064824,0.9876878692811555,0.01125772028699712,0.016148883888600696
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__qasper__row000049,longbench__musique__row000135,0.9890741844780203,0.9862196897073013,0.005009380331376212,0.0008382428607326409
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__qasper__row000049,longbench__2wikimqa__row000083,0.9925737097387596,0.992654442069228,0.006778416219961891,0.0017742667844266036
kvzap-predictor-trace-20260818T032848Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__qasper__row000049,longbench__musique__row000155,0.9721757847005043,0.9844268405289555,-0.014868796315764876,-0.024945124027112464
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,longbench__qasper__row000070,longbench__narrativeqa__row000003,0.9870452680803469,0.9865778391625458,0.0033319958901144586,-0.002564359768440716
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,longbench__qasper__row000070,longbench__qasper__row000016,0.9572031335916962,0.9805225747336126,-0.028064914554531306,-0.038390792340155744
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,longbench__qasper__row000070,longbench__gov_report__row000096,0.9852045048406145,0.9888677386470787,-0.004558436741093019,0.012900972709576464
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__qasper__row000070,longbench__multi_news__row000127,0.9874211204058274,0.9890878831098939,0.0012287446485639286,0.018441477299784625
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__qasper__row000070,longbench__gov_report__row000180,0.9923398232744377,0.9939754142778535,0.002629451454175258,0.00530053307318179
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__qasper__row000070,longbench__multi_news__row000144,0.9924064944613435,0.9923488207504867,0.0014568871930861205,0.0024517614025979517
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__qasper__row000070,longbench__gov_report__row000057,0.9921006850867141,0.992375666407036,0.0027267989820805028,-0.002167417690890572
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__qasper__row000070,longbench__multi_news__row000073,0.9734718938591926,0.9866080892477891,-0.0015739081426837664,-0.011085255821280171
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__qasper__row000070,longbench__2wikimqa__row000089,0.9849753211031858,0.9871087582377475,-0.006662304974391575,0.00029425196948662524
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__qasper__row000070,longbench__2wikimqa__row000134,0.9868301805760713,0.9883759352175101,0.0016586665394764388,0.009831345559719762
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__qasper__row000070,longbench__2wikimqa__row000055,0.9895893667286655,0.9892657686877652,0.0016164538079592727,0.006230535732314579
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__qasper__row000070,longbench__musique__row000135,0.9948977773412245,0.9910994464458072,-0.004631886147661635,-0.009080105295553476
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__qasper__row000070,longbench__2wikimqa__row000083,0.9954612671023659,0.993834640680805,-0.0028628502590759553,-0.008144081371859513
kvzap-predictor-trace-20260818T032912Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__qasper__row000070,longbench__musique__row000155,0.9804402361542417,0.9855310637690524,-0.024510062794802723,-0.03486347218339858
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,longbench__narrativeqa__row000003,longbench__qasper__row000016,0.9706735296150848,0.9771189248308356,-0.031396910444645765,-0.03582643257171503
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,longbench__narrativeqa__row000003,longbench__gov_report__row000096,0.9688976250879058,0.9801161973555897,-0.007890432631207478,0.01546533247801718
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__narrativeqa__row000003,longbench__multi_news__row000127,0.976593852542499,0.9781845199360187,-0.00210325124155053,0.02100583706822534
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__narrativeqa__row000003,longbench__gov_report__row000180,0.9845078174620278,0.9859541409878122,-0.0007025444359392008,0.007864892841622506
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__narrativeqa__row000003,longbench__multi_news__row000144,0.991095552549794,0.9881010370622471,-0.0018751086970283382,0.005016121171038668
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__narrativeqa__row000003,longbench__gov_report__row000057,0.9936949865171792,0.9889011010185826,-0.0006051969080339559,0.0003969420775501442
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__narrativeqa__row000003,longbench__multi_news__row000073,0.9853040075854014,0.9867167991425985,-0.004905904032798225,-0.008520896052839455
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__narrativeqa__row000003,longbench__2wikimqa__row000089,0.9696669837939497,0.9769331315649025,-0.009994300864506034,0.0028586117379273412
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__narrativeqa__row000003,longbench__2wikimqa__row000134,0.9678470284217259,0.9739287631393463,-0.0016733293506380198,0.012395705328160478
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__narrativeqa__row000003,longbench__2wikimqa__row000055,0.9753759391612096,0.9778533696042722,-0.0017155420821551859,0.008794895500755295
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__narrativeqa__row000003,longbench__musique__row000135,0.9891398845028717,0.9790985487232057,-0.007963882037776093,-0.0065157455271127596
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__narrativeqa__row000003,longbench__2wikimqa__row000083,0.9881348243690101,0.9874846566937547,-0.006194846149190414,-0.005579721603418797
kvzap-predictor-trace-20260818T032936Z::longbench__narrativeqa__row000003,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__narrativeqa__row000003,longbench__musique__row000155,0.9880221860239802,0.9857503257789173,-0.02784205868491718,-0.032299112414957865
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,longbench__qasper__row000016,longbench__gov_report__row000096,0.9062271576475739,0.9546514287312823,0.023506477813438287,0.05129176504973221
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__qasper__row000016,longbench__multi_news__row000127,0.9217736651937188,0.9589715041127903,0.029293659203095235,0.05683226963994037
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__qasper__row000016,longbench__gov_report__row000180,0.9380168385072635,0.9708708923982342,0.030694366008706564,0.043691325413337534
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__qasper__row000016,longbench__multi_news__row000144,0.9512294352023108,0.9721848297965506,0.029521801747617427,0.040842553742753696
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__qasper__row000016,longbench__gov_report__row000057,0.974259602062008,0.9849881219713806,0.03079171353661181,0.03622337464926517
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__qasper__row000016,longbench__multi_news__row000073,0.9943503492808085,0.9930789539199041,0.02649100641184754,0.027305536518875573
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__qasper__row000016,longbench__2wikimqa__row000089,0.9069444715930955,0.9530088158322734,0.02140260958013973,0.03868504430964237
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__qasper__row000016,longbench__2wikimqa__row000134,0.9076495571197054,0.9547953812422492,0.029723581094007745,0.048222137899875506
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__qasper__row000016,longbench__2wikimqa__row000055,0.9199782781478962,0.958362671164444,0.02968136836249058,0.04462132807247032
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__qasper__row000016,longbench__musique__row000135,0.9603337309415345,0.9766777391805668,0.02343302840686967,0.029310687044602268
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__qasper__row000016,longbench__2wikimqa__row000083,0.9550455358833785,0.9768604773519303,0.02520206429545535,0.03024671096829623
kvzap-predictor-trace-20260818T033001Z::longbench__qasper__row000016,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__qasper__row000016,longbench__musique__row000155,0.9853392134850808,0.9883801874294341,0.0035548517597285834,0.0035273201567571633
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,longbench__gov_report__row000096,longbench__multi_news__row000127,0.9945217436324644,0.9898983460019438,0.005787181389656948,0.005540504590208162
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__gov_report__row000096,longbench__gov_report__row000180,0.9930144699463622,0.9948191668233145,0.007187888195268277,-0.007600439636394674
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__gov_report__row000096,longbench__multi_news__row000144,0.9878877441851015,0.990183922806783,0.00601532393417914,-0.010449211306978512
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__gov_report__row000096,longbench__gov_report__row000057,0.9737909602793055,0.9853665367769349,0.007285235723173522,-0.015068390400467035
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__gov_report__row000096,longbench__multi_news__row000073,0.9342929804766025,0.9698887006587267,0.002984528598409253,-0.023986228530856635
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__gov_report__row000096,longbench__2wikimqa__row000089,0.9952988057310734,0.9927517843662723,-0.002103868233298556,-0.012606720740089838
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__gov_report__row000096,longbench__2wikimqa__row000134,0.9945818066804498,0.9902739424377623,0.006217103280569458,-0.003069627149856702
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__gov_report__row000096,longbench__2wikimqa__row000055,0.9940493286998896,0.9912071527128142,0.006174890549052292,-0.006670436977261884
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033354Z::longbench__musique__row000135,longbench__gov_report__row000096,longbench__musique__row000135,0.9785810275460846,0.9781881382117504,-7.344940656861532e-05,-0.02198107800512994
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033419Z::longbench__2wikimqa__row000083,longbench__gov_report__row000096,longbench__2wikimqa__row000083,0.9830555700655188,0.9886755422831354,0.001695586482017064,-0.021045054081435977
kvzap-predictor-trace-20260818T033025Z::longbench__gov_report__row000096,kvzap-predictor-trace-20260818T033443Z::longbench__musique__row000155,longbench__gov_report__row000096,longbench__musique__row000155,0.9471676338070981,0.9729843809889894,-0.019951626053709703,-0.047764444892975044
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033110Z::longbench__gov_report__row000180,longbench__multi_news__row000127,longbench__gov_report__row000180,0.9948919741742535,0.9919336389424341,0.0014007068056113292,-0.013140944226602835
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033133Z::longbench__multi_news__row000144,longbench__multi_news__row000127,longbench__multi_news__row000144,0.9925501792246781,0.9933477036817331,0.00022814254452219185,-0.015989715897186674
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033156Z::longbench__gov_report__row000057,longbench__multi_news__row000127,longbench__gov_report__row000057,0.9787378840491973,0.9819969341769899,0.0014980543335165741,-0.020608894990675197
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033221Z::longbench__multi_news__row000073,longbench__multi_news__row000127,longbench__multi_news__row000073,0.9469928941402084,0.9719429461396031,-0.002802652791247695,-0.029526733121064797
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033246Z::longbench__2wikimqa__row000089,longbench__multi_news__row000127,longbench__2wikimqa__row000089,0.9914089663062033,0.9889272260884377,-0.007891049622955504,-0.018147225330298
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033309Z::longbench__2wikimqa__row000134,longbench__multi_news__row000127,longbench__2wikimqa__row000134,0.9915886796453535,0.9899054578871719,0.0004299218909125102,-0.008610131740064864
kvzap-predictor-trace-20260818T033048Z::longbench__multi_news__row000127,kvzap-predictor-trace-20260818T033331Z::longbench__2wikimqa__row000055,longbench__multi_news__row000127,longbench__2wikimqa__row000055,0.9925733674294493,0.9902044665700869,0.0003877091593953441,-0.012210941567470046
